"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input_meta","Input.input_text","Input.clarq_meta","Input.clarq_text","Answer.Comments","Answer.adequacy_cb","Answer.fluency_cb","Approve","Reject"
"306996CF6WUBP8C7SRT75VCWEKKB1T","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:29 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:29 PST 2020","","","3YGXWBAF71RDEWZQJBD63XKX89WC4M","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:53:14 PST 2020","Sun Nov 08 19:53:35 PST 2020","Wed Nov 11 19:53:35 PST 2020","Wed Nov 11 19:54:28 PST 2020","","","21","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_1","i am trying to find where i did mistake when i search abc in catalog search tab . the link * * local.xyz.com/abc.html * * redirect to www.xyz.com/abc.html .  do n't know where i did mistake , i already changed the url rewrite manage ment and reindex in and remove cache but same issue occur .","clarq_1","can you add the code you are using ?","{}","0","1"
"306W7JMRYY8T08WSRC2MK5Z4SQQB8D","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:51 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:51 PST 2020","","","3300DTYQT3RZ0Z62DZQEWOL5PDREQZ","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:51:58 PST 2020","Sun Nov 08 19:53:13 PST 2020","Wed Nov 11 19:53:13 PST 2020","Wed Nov 11 19:53:28 PST 2020","","","75","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_22","i want to show some extra data on product list page so i override the vendor\magento\module - catalog\block\product\listproduct.php . for this i refer http://magento.stackexchange.com/questions/96642/add-custom-block-on-listing-page-magento2 . it work .  but i need to call my helper function in my override block file . created new file name listproduct.php in app\code\vendor\module_name\block\product      namespace vendor\module_name\block\product ;       class listproduct extends \magento\catalog\block\product\listproduct       {        // i need to call my module helper function here :           public function test ( ) {            }       }  how can i call my helper function inside this block file . thanks","clarq_22","can you add your code here ?","{}","0","1"
"31J7RYECZL0N2HYJJ4I1JY81QEYL1Q","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:29 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:29 PST 2020","","","32XVDSJFP07GK4WUSMOWDESBI942MY","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:57:38 PST 2020","Sun Nov 08 19:57:44 PST 2020","Wed Nov 11 19:57:44 PST 2020","Wed Nov 11 19:58:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_5","i have just upgraded my magento site from 1.7.0.2 to latest version and when i visit my frontend , it is working fine but when i try to open admin panel , it shows nothing and display white screen .  i used following in index.php file to see any error but nothing is appearing still .      error_reporting(e_all ) ;      ini_set('display_errors ' , 1 ) ;  please help me","clarq_5","did you clear cache ?","{}","1","1"
"31JUPBOORNE5DHI4IPRGY8V94K4L8A","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:43 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:43 PST 2020","","","3CPLWGV3MP9X262TPWIB0GPPT5O9NX","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:57:30 PST 2020","Sun Nov 08 19:57:37 PST 2020","Wed Nov 11 19:57:37 PST 2020","Wed Nov 11 19:58:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_36","i have deployed magento2 , phpmyadmin and xampp on a dedicated localhost server running windows 10 . everything is working fine and i have uploaded my entire catalogue etc .  i want to give other members of my team access to magento 2 so they can familiarise themselves with it before i deploy to a production environment .  what is the process i need to go through to give them access once i have edited their permissions ? any help would be much appreciated .","clarq_36","what do you mean by "" access access "" ?","{}","0","0"
"31MBOZ6PAO17PK8HZ17L0URSUBPLCG","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:47 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:47 PST 2020","","","3JNQLM5FT5WWEME9SANHD1DMI4E2LW","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:57:19 PST 2020","Sun Nov 08 19:57:23 PST 2020","Wed Nov 11 19:57:23 PST 2020","Wed Nov 11 19:57:28 PST 2020","","","4","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_47","i have problem with adding block inside another block ..  my code :                                                                 then when i call ` $ this->getchildhtml ( ) ; ` in login.phtml i do not see this view .  any help ?","clarq_47","can you add your block code here ?","{}","0","1"
"32204AGAABMIK05WA2O6YTJ0BM8GHE","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:43 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:43 PST 2020","","","3QFUFYSY9ZPKH8J0AD37B3505MO4FP","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:54:42 PST 2020","Sun Nov 08 19:54:50 PST 2020","Wed Nov 11 19:54:50 PST 2020","Wed Nov 11 19:55:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_34","after successful installation when i run the admin url it 's giving me this . i 'm not sure what 's happening . so if anyone have any solution for this it will be great help .   [ ! [ image][1]][1 ]    [ 1 ] : https://i.stack.imgur.com/aussk.png","clarq_34","what is the error you are getting ?","{}","1","1"
"32XN26MTXZTNVSD1NLE15TPRLMSL0N","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:29 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:29 PST 2020","","","382M9COHEIPRSSDJU8AJ6PIUSYXEU4","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:59:16 PST 2020","Sun Nov 08 19:59:23 PST 2020","Wed Nov 11 19:59:23 PST 2020","Wed Nov 11 19:59:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_4","how can i get all the available colors of a single product in magento 2 ?","clarq_4","you mean like this ?","{}","0","1"
"335VBRURDJARLGRM6VAQL900FTLE95","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:36 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:36 PST 2020","","","3OJSZ2ATDT6PYY8U6ZO5S3YX7U075T","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:50:57 PST 2020","Sun Nov 08 19:51:03 PST 2020","Wed Nov 11 19:51:03 PST 2020","Wed Nov 11 19:51:28 PST 2020","","","6","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_21","i tried to follow steps according to this link : https://magecomp.com/blog/add-custom-tab-in-customer-account-section-magento-2/  but nothing added , could anybody help me please ?","clarq_21","do you mean $ <unk> ?","{}","0","0"
"35JDMRECC4J60QEUK1G0DQMNJ6GGEY","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:29 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:29 PST 2020","","","38JBBYETQPKSBUJ4F2J1TLK0TL94E7","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:48:32 PST 2020","Sun Nov 08 19:48:39 PST 2020","Wed Nov 11 19:48:39 PST 2020","Wed Nov 11 19:49:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_0","when i am clicking on * * add to cart * * button then product was added to my cart and mini - cart count also updated but loader on mini - cart showing always .  [ ! [ enter image description here][1]][1 ]  after refreshing my page mini - cart shows updated count .  [ ! [ enter image description here][2]][2 ]  what should i do to remove that loader after mini - cart count update ?    [ 1 ] : https://i.stack.imgur.com/oyiqr.png    [ 2 ] : https://i.stack.imgur.com/ob2dx.png","clarq_0","can you please add the code you are using ?","{}","1","1"
"36FQTHX3Z317ZBQMFV7QTORTC4YB3L","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:33 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:33 PST 2020","","","3HHRAGRYX9FFKR25QBIOF5PUJFT9OC","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:58:37 PST 2020","Sun Nov 08 19:58:44 PST 2020","Wed Nov 11 19:58:44 PST 2020","Wed Nov 11 19:59:28 PST 2020","","","7","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_10","i have created a link in account dashboard it is visible as shown in screen  shot below  http://www.awesomescreenshot.com/image/2552807/2ab6b42e8987aaeb6e254a81c27e202a  when i click on the link it is showing just like these in the screen shot below  http://www.awesomescreenshot.com/image/2552811/5e81668539016e4f9622033455c999d0  but i need on clicking my custom link i need show the content as shown in the  screen shot below  http://www.awesomescreenshot.com/image/2552815/afa2f32d0f2be63d2596e75ae53626c1  please can anyone help me  thanks in advance .","clarq_10","can you please share the code you are using ?","{}","1","1"
"36GJS3V78V0EB60MY2RRA6ZFOECGJJ","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:51 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:51 PST 2020","","","3IRIK4HM3BURTJ342Z6L0V4B402C67","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:55:08 PST 2020","Sun Nov 08 19:56:37 PST 2020","Wed Nov 11 19:56:37 PST 2020","Wed Nov 11 19:57:28 PST 2020","","","89","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_19","in my magneto mobile homepage . featured product slider not working properly .  when i add this code to my mobile_homepage static block it will work only once . when i try to add another category with this code . slider is not working . it will show product big images . url ( test.blingers.in )  {{block type=""mpanel / products "" products_count=""10 "" title=""school uniform "" category_id=""377 "" template=""cms / home / featured_products.phtml""}}","clarq_19","can you add your code here ?","{}","0","1"
"36MUZ9VAE6C3O643IBFS75JQ6E0EDM","307S2DJ7IZ0QWPGYG5ZSV0LGF86A15","Fluency and adequacy of a question","Given a post and a clarification question, you are required to judge if the clarification question is fluent and adequate","question answering, QA, clarification","$0.03","Sun Nov 08 19:41:43 PST 2020","1","BatchId:299411;OriginalHitTemplateId:920937243;","3600","259200","Sat Nov 28 19:41:43 PST 2020","","","3C2NJ6JBKBRM2MHU4N3WQTHBNZE2NY","A114SLF6QMZ0O7","Approved","Sun Nov 08 19:57:45 PST 2020","Sun Nov 08 19:57:53 PST 2020","Wed Nov 11 19:57:53 PST 2020","Wed Nov 11 19:58:28 PST 2020","","","8","100% (2088/2088)","100% (2088/2088)","100% (819/819)","post_42","in magento 2 , how to add a custom customer attributes in   checkout register page ?","clarq_42","do you want to add customer attribute to cart page ?","{}","0","1"
